61,-0.8391
91,-0.86166
121,-1.2349
151,-0.8391
181,-1.9626
211,-0.95729
241,-0.62487
271,-0.99131
301,-1
331,-1.0724
361,-1
391,-1.1504
421,-1.1106
451,-1.1918
481,-1.327
511,-1.2349
541,-0.96569
571,-1.1403
601,-0.96569
631,-1.327
661,-0.93252
691,-1.1106
721,-0.93252
751,-0.57735
781,-0.50953
811,-1.4415
841,-0.80258
871,-0.72654
901,-0.73323
931,-1.3032
961,-1.2131
991,-1.0538
1021,-1.1504
1051,-0.95729
1081,-0.9827
1111,-1.063
1141,-1
1171,-0.96569
1201,-1
1231,-1.8807
1261,-1.3764
1291,-0.93252
1321,-0.96569
1351,-1.0355
1381,-0.97416
1411,-1.327
1441,-0.86929
1471,-0.96569
1501,-1.4281
1531,-0.93252
1561,-1.2349
1591,-0.93252
1621,-0.9827
1651,-0.89253
1681,-0.96569
1711,-0.94071
1741,-1.1918
1771,-0.93252
1801,-0.78129
1831,-0.94896
1861,-0.93252
1891,-0.57735
1921,-0.80978
1951,-0.80978
1981,-0.47163
2011,-0.67451
2041,-0.75355
2071,-0.42447
2101,-0.50953
2131,-0.86929
2161,-0.69372
2191,-0.75355
2221,-0.72654
2251,-0.70021
2281,-0.60086
2311,-0.70021
2341,-0.65563
2371,-0.60681
2401,-0.57735
2431,-0.60681
2461,-0.62487
2491,-0.75355
2521,-0.8391
2551,-1.0724
2581,-0.96569
2611,-0.97416
2641,-0.96569
2671,-0.80978
2701,-0.80978
2731,-0.9004
2761,-0.80978
2791,-1
2821,-1.4826
2851,-1.2349
2881,-0.89253
2911,-0.75355
2941,-0.96569
2971,-1.1106
3001,-0.9827
3031,-1.0355
3061,-1.2239
3091,-3.0777
3121,-1.2799
3151,-0.97416
3181,-0.8391
3211,-1.2799
3241,-1.1106
3271,-1.2572
3301,-1.0818
3331,-0.93252
3361,-1.1106
3391,-0.8391
3421,-1.2349
3451,-0.75355
3481,-0.82434
3511,-0.99131
3541,-1.0913
3571,-1
3601,-1.0913
3631,-1.0724
3661,-1.0265
3691,-1.4281
3721,-1.4281
3751,-1.4281
3781,-1.4281
3811,-0.62487
3841,-0.72654
3871,-1
3901,-1.4281
3931,-0.91633
3961,-0.67451
3991,-1.0538
4021,-1.0265
4051,-0.91633
4081,-0.86166
4111,-1.4281
4141,-0.85408
4171,-0.67451
4201,-0.70021
4231,-0.80978
4261,-0.9004
4291,-0.86929
4321,-1
4351,-0.88473
4381,-0.78129
4411,-0.84656
4441,-0.89253
4471,-0.1051
4501,-0.60681
4531,-0.70021
4561,-0.89253
4591,-0.86929
4621,-0.52613
4651,-1.1106
4681,-1.2349
4711,-0.069927
4741,-1.0724
4771,-0.86929
4801,-0.7199
4831,-1
4861,-0.86929
4891,-0.72654
4921,-0.93252
4951,-1.1009
4981,-1
5011,-1.1504
5041,-0.96569
5071,-0.96569
5101,-1.2349
5131,-0.86929
5161,-0.92439
5191,-1
5221,-0.84656
5251,-0.86929
5281,-0.80978
5311,-0.80978
5341,-1.0355
5371,-0.83169
5401,-0.83169
5431,-0.62487
5461,-1.327
5491,-0.72654
5521,-0.40403
5551,-0.67451
5581,-0.68088
5611,-0.72654
5641,-0.97416
5671,-0.42447
5701,-0.80978
5731,-0.57735
5761,-0.48773
5791,-0.70673
5821,-0.38888
5851,-0.41421
5881,-0.42447
5911,-0.57735
5941,-0.94896
5971,-0.25862
6001,-0.70021
6031,-0.85408
6061,-0.84656
6091,-0.72654
6121,-0.72654
6151,-0.80978
6181,-0.78129
6211,-0.64941
6241,-0.62487
6271,-0.80978
6301,-0.93252
6331,-0.62487
6361,-2.0278
6391,-0.67451
6421,-0.70021
6451,-0.70021
6481,-1
6511,-0.76733
6541,-1
6571,-0.74674
6601,-0.80258
6631,-0.80978
6661,-1.4826
6691,-0.84656
6721,-1.1918
6751,-0.85408
6781,-1.2799
6811,-1.804
6841,-0.42447
6871,-0.17633
6901,-1.0355
6931,-0.67451
6961,-0.82434
6991,-0.9004
7021,-0.8391
7051,-1.3764
7081,-1.1106
7111,-0.67451
7141,-0.73323
7171,-0.80978
7201,-0.6128
7231,-0.76042
7261,-0.66818
7291,-0.53732
7321,-1.1106
7351,-0.75355
7381,-0.63707
7411,-0.72654
7441,-0.72654
7471,-0.96569
7501,-1.0176
7531,-1
7561,-1
7591,-0.81703
7621,-0.90834
7651,-0.76733
7681,-0.76733
7711,-0.96569
7741,-0.96569
7771,-1.2799
7801,-0.86929
7831,-1
7861,-1.2799
7891,-0.9827
7921,-0.75355
7951,-0.64322
7981,-0.76733
8011,-0.86929
8041,-0.72654
8071,-0.86929
8101,-1.063
8131,-0.64941
8161,-0.78834
8191,-0.8391
8221,-0.74674
8251,-0.83169
8281,-0.76733
8311,-0.71329
8341,-0.42447
8371,-0.73996
8401,-1.0355
8431,-0.60086
8461,-0.72654
8491,-0.75355
8521,-0.30573
8551,-0.60086
8581,-0.86929
8611,-0.9004
8641,-0.60086
8671,-0.72654
8701,-0.80978
8731,-0.55431
8761,-0.78129
8791,-0.72654
8821,-0.71329
8851,-0.46631
8881,-0.60681
8911,-0.75355
8941,-0.75355
8971,-0.63707
9001,-0.75355
9031,-0.80978
9061,-1.921
9091,-0.48773
9121,-0.8391
9151,-0.62487
9181,-0.78834
9211,-0.64941
9241,-0.78129
9271,-0.80978
9301,-0.76733
9331,-1.0724
9361,-0.60086
9391,-0.8391
9421,-0.93252
9451,-0.86929
9481,-0.94071
9511,-1.0355
9541,-0.8391
9571,-0.89253
9601,-0.9004
9631,-1.3764
9661,-1.3764
9691,-0.78129
9721,-0.72654
9751,-0.62487
9781,-1.1106
9811,-1.2799
9841,-0.60086
9871,-0.9004
9901,-1.4281
9931,-0.88473
9961,-0.72654
9991,-0.93252
10021,-1.1504
10051,-0.80978
10081,-0.96569
10111,-0.96569
10141,-0.68088
10171,-1
10201,-1.4966
10231,-1.1106
10261,-0.96569
10291,-0.91633
10321,-1.327
10351,-0.93252
10381,-1.3764
10411,-1.4281
10441,-0.80978
10471,-1.0176
10501,-0.93252
10531,-0.97416
10561,-0.94896
10591,-0.96569
10621,-0.75355
10651,-0.9004
10681,-0.78834
10711,-0.76733
10741,-0.78129
10771,-0.83169
10801,-0.80978
10831,-0.78129
10861,-0.78129
10891,-0.80258
10921,-0.86929
10951,-0.67451
10981,-0.78834
11011,-0.55431
11041,-0.70021
11071,-0.78129
11101,-0.80258
11131,-0.76733
11161,-0.75355
11191,-0.76042
11221,-0.8391
11251,-0.70021
11281,-0.84656
11311,-0.80978
11341,-0.76042
11371,-0.80978
11401,-0.8391
11431,-0.80978
11461,-0.73323
11491,-0.70021
11521,-0.70021
11551,-0.50953
11581,-0.80978
11611,-0.86929
11641,-0.72654
11671,-1
11701,-0.86929
11731,-0.80258
11761,-0.80258
11791,-0.75355
11821,-0.86166
11851,-0.72654
11881,-0.72654
11911,-1.0724
11941,-0.9004
11971,-1.4281
12001,-0.88473
12031,-0.93252
12061,-0.86166
12091,-0.64941
12121,-1.0724
12151,-0.76042
12181,-0.8391
12211,-0.84656
12241,-1.0724
12271,-0.75355
12301,-0.83169
12331,-0.90834
12361,-0.72654
12391,-0.80978
12421,-0.8391
12451,-0.86166
12481,-1.2349
12511,-0.80978
12541,-0.99131
12571,-1.0176
12601,-1.0355
12631,-0.79544
12661,-0.9004
12691,-0.9004
12721,-0.58318
12751,-0.72654
12781,-0.80978
12811,-0.8391
12841,-0.75355
12871,-0.48773
12901,-0.72654
12931,-0.73996
12961,-0.76042
12991,-0.8391
13021,-0.7199
13051,-1
13081,-0.68728
13111,-0.57735
13141,-0.75355
13171,-0.78129
13201,-0.86929
13231,-0.62487
13261,-0.81703
13291,-0.79544
13321,-0.76733
13351,-0.72654
13381,-0.59494
13411,-0.64941
13441,-0.60086
13471,-0.68088
13501,-0.80978
13531,-0.50953
13561,-0.80258
13591,-0.87698
13621,-0.80978
13651,-0.64941
13681,-0.73323
13711,-0.75355
13741,-1
13771,-0.86929
13801,-0.78834
13831,-0.74674
13861,-0.66818
13891,-0.64941
13921,-0.8391
13951,-0.76042
13981,-0.76733
14011,-0.73996
14041,-1.1918
14071,-0.78834
14101,-0.70021
14131,-0.55431
14161,-0.64322
14191,-0.60086
14221,-0.64941
14251,-0.8391
14281,-0.28675
14311,-0.86929
14341,-0.86929
14371,-0.72654
14401,-0.54862
14431,-0.62487
14461,-0.65563
14491,-0.62487
14521,-0.72654
14551,-0.86929
14581,-0.73323
14611,-0.74674
14641,-0.86929
14671,-1.1504
14701,-0.53732
14731,-0.70021
14761,-0.72654
14791,-0.64941
14821,-0.60086
14851,-0.49858
14881,-0.53171
14911,-0.64941
14941,-0.62487
14971,-0.73996
15001,-0.75355
15031,-0.82434
15061,-0.93252
15091,-0.75355
15121,-0.75355
15151,-0.7199
15181,-0.60086
15211,-0.50953
15241,-0.53171
15271,-0.53171
15301,-0.57735
15331,-0.7199
15361,-0.96569
15391,-0.55431
15421,-0.64941
15451,-0.72654
15481,-0.70673
15511,-0.67451
15541,-0.55431
15571,-2.3559
15601,-2.9042
15631,-0.70021
15661,-0.70021
15691,-0.75355
15721,-1
15751,-0.67451
15781,-0.63095
15811,-0.50953
15841,-0.70673
15871,-0.86929
15901,-0.74674
15931,-0.75355
15961,-0.49858
15991,-0.67451
16021,-0.64941
16051,-0.32975
16081,-1.1504
16111,-0.72654
16141,-0.70021
16171,-0.53171
16201,-0.70021
16231,-0.93252
16261,-0.70673
16291,-0.56577
16321,-0.75355
16351,-0.60086
16381,-0.78129
16411,-0.60086
16441,-0.26795
16471,-0.49858
16501,-0.50404
16531,-0.86929
16561,-0.60086
16591,-0.58905
16621,-0.48773
16651,-0.67451
16681,-0.62487
16711,-0.28675
16741,-0.78129
16771,-0.70021
16801,-0.93252
16831,-0.70673
16861,-0.80978
16891,-0.38386
16921,-0.3153
16951,-0.75355
16981,-0.68728
17011,-0.63095
17041,-0.68728
17071,-0.70021
17101,-0.62487
17131,-0.42447
17161,-0.72654
17191,-0.74674
17221,-0.60086
17251,-0.58318
17281,-0.75355
17311,-0.70021
17341,-0.75355
17371,-0.57735
17401,-0.76042
17431,-0.93252
17461,-0.74674
17491,-0.75355
17521,-0.57735
17551,-0.70021
17581,-0.71329
17611,-0.80978
17641,-0.86929
17671,-0.58905
17701,-0.57735
17731,-0.71329
17761,-0.64941
17791,-0.70021
17821,-0.62487
17851,-0.7199
17881,-0.64941
17911,-0.34433
17941,-0.64941
17971,-0.64941
18001,-0.77428
18031,-0.55431
18061,-0.79544
18091,-0.86929
18121,-0.67451
18151,-0.77428
18181,-0.80978
18211,-0.53171
18241,-0.74674
18271,-0.76042
18301,-1.1106
18331,-0.72654
18361,-0.82434
18391,-0.93252
18421,-1.1918
18451,-0.78129
18481,-0.88473
18511,-1.0724
18541,-0.83169
18571,-1.3764
18601,-0.93252
18631,-0.96569
18661,-0.78129
18691,-0.91633
18721,-1.0724
18751,-1.0176
18781,-1.0355
18811,-0.9004
18841,-0.75355
18871,-0.96569
18901,-1.0446
18931,-1.0355
18961,-0.80978
18991,-0.8391
19021,-1.0724
19051,-0.96569
19081,-0.93252
19111,-0.8391
19141,-0.86929
19171,-1.1106
19201,-1.0355
19231,-0.86166
19261,-0.99131
19291,-0.93252
19321,-0.92439
19351,-1.1918
19381,-0.86166
19411,-1
19441,-1.415
19471,-1.0355
19501,-1.4281
19531,-0.9004
19561,-0.83169
19591,-0.85408
19621,-0.96569
19651,-0.93252
19681,-0.8391
19711,-0.8391
19741,-0.73996
19771,-0.55431
19801,-0.44523
19831,-0.50953
19861,-0.78129
19891,-0.86166
19921,-0.82434
19951,-1.1106
19981,-0.67451
20011,-0.86929
20041,-0.46631
20071,-0.72654
20101,-0.70021
20131,-0.64941
20161,-1.327
20191,-0.8391
20221,-0.72654
20251,-0.96569
20281,-1.1918
20311,-0.93252
20341,-0.8391
20371,-0.91633
20401,-0.96569
20431,-0.86929
20461,-0.69372
20491,-1.1106
20521,-1.4281
20551,-1.1708
20581,-1.0724
20611,-0.9004
20641,-1.0355
20671,-0.86929
20701,-1
20731,-1.1504
20761,-0.95729
20791,-0.87698
20821,-0.99131
20851,-1.0088
20881,-1.0355
20911,-1.3764
20941,-1.804
20971,-1
21001,-1.0538
21031,-1.5399
21061,-0.9004
21091,-0.8391
21121,-0.96569
21151,-0.71329
21181,-0.66818
21211,-1.1204
21241,-1.0355
21271,-1.0724
21301,-1.0355
21331,-1.327
21361,-0.93252
21391,-1.0265
21421,-0.80978
21451,-0.78129
21481,-0.99131
21511,-1.4826
21541,-0.86929
21571,-0.68728
21601,-0.75355
21631,-0.86929
21661,-1.5399
21691,-1.1504
21721,-0.84656
21751,-1.4019
21781,-0.76733
21811,-0.8391
21841,-0.68728
21871,-0.82434
21901,-0.86929
21931,-0.64941
21961,-0.80978
21991,-1
22021,-0.80978
22051,-0.96569
22081,-0.73996
22111,-0.76733
22141,-0.8391
22171,-0.89253
22201,-0.80978
22231,-0.76042
22261,-0.80258
22291,-1.4281
22321,-1.2024
22351,-0.86929
22381,-0.9004
22411,-1.1106
22441,-0.93252
22471,-1.2799
22501,-0.90834
22531,-0.94071
22561,-0.93252
22591,-0.99131
22621,-0.9004
22651,-1.0538
22681,-1.327
22711,-0.8391
22741,-1.327
22771,-0.85408
22801,-0.76042
22831,-0.60086
22861,-0.7199
22891,-0.62487
22921,-0.93252
22951,-0.78129
22981,-0.44523
23011,-0.9004
23041,-1.0724
23071,-0.80978
23101,-0.86929
23131,-0.72654
23161,-0.68728
23191,-0.72654
23221,-0.69372
23251,-0.75355
23281,-0.86929
23311,-0.86929
23341,-1.1106
23371,-0.72654
23401,-0.78129
23431,-0.86929
23461,-0.48234
23491,-0.6128
23521,-0.65563
23551,-0.67451
23581,-0.9004
23611,-0.81703
23641,-0.82434
23671,-0.81703
23701,-0.81703
23731,-0.72654
23761,-0.69372
23791,-0.62487
23821,-0.62487
23851,-0.80978
23881,-0.80978
23911,-0.68088
23941,-0.57735
23971,-0.12278
24001,-0.78129
24031,-0.64941
24061,-0.72654
24091,-0.64941
24121,-0.72654
24151,-0.73323
24181,-0.7199
24211,-0.7199
24241,-1.1106
24271,-0.75355
24301,-0.78129
24331,-0.75355
24361,-0.74674
24391,-0.76042
24421,-0.67451
24451,-0.71329
24481,-0.38386
24511,-1.1504
24541,-0.72654
24571,-0.26795
24601,-0.38386
24631,-0.091887
24661,-0.087489
24691,-0.11394
24721,-0.75355
24751,-0.70021
24781,-0.8391
24811,-0.72654
24841,-0.68088
24871,-0.78129
24901,-0.9004
24931,-0.70673
24961,-0.80978
24991,-1.415
25021,-0.96569
25051,-0.81703
25081,-0.7199
25111,-0.74674
25141,-1.804
25171,-0.55431
25201,-0.72654
25231,-0.8391
25261,-0.53171
25291,-0.80978
25321,-1.4281
25351,-0.86929
25381,-0.46631
25411,-1
25441,-0.86929
25471,-0.87698
25501,-0.71329
25531,-0.77428
25561,-0.80978
25591,-0.93252
25621,-0.82434
25651,-0.90834
25681,-0.86166
25711,-1.0355
25741,-0.93252
25771,-0.88473
25801,-0.72654
25831,-0.85408
25861,-0.85408
25891,-1.4281
25921,-0.86929
25951,-0.80978
25981,-0.70021
26011,-0.54296
26041,-0.66189
26071,-0.66818
26101,-0.68728
26131,-0.72654
26161,-0.75355
26191,-0.80978
26221,-0.55431
26251,-0.75355
26281,-0.86929
26311,-0.62487
26341,-0.78129
26371,-0.8391
26401,-1.327
26431,-1.3764
26461,-0.90834
26491,-0.96569
26521,-0.95729
26551,-0.8391
26581,-1.327
26611,-0.80258
26641,-0.8391
26671,-1
26701,-0.96569
26731,-0.94896
26761,-0.9004
26791,-1.0913
26821,-1
26851,-0.95729
26881,-1.1106
26911,-0.93252
26941,-1.3764
26971,-0.86929
27001,-1.327
27031,-1.327
27061,-1.063
27091,-1.2349
27121,-0.93252
27151,-1.0355
27181,-0.96569
27211,-0.9004
27241,-1.1106
27271,-1.2349
27301,-0.77428
27331,-0.58318
27361,-0.72654
27391,-0.034921
27421,-1.327
27451,-1.327
27481,-0.96569
27511,-1.2799
27541,-1.4281
27571,-0.96569
27601,-1.1504
27631,-1
27661,-0.96569
27691,-1.1106
27721,-1.0265
27751,-0.62487
27781,-0.48773
27811,-0.48773
27841,-1.1204
27871,-0.93252
27901,-1.0355
27931,-0.80978
27961,-0.8391
27991,-0.9004
28021,-1.0724
28051,-0.96569
28081,-1.0446
28111,-0.86166
28141,-0.72654
28171,-1.1606
28201,-1.5399
28231,-0.86929
28261,-1.1106
28291,-1.6643
28321,-0.96569
28351,-1.0538
28381,-1.3764
28411,-3.0777
28441,-0.97416
28471,-0.82434
28501,-1
28531,-1
28561,-1.1504
28591,-1.1403
28621,-0.99131
28651,-0.96569
28681,-0.80978
28711,-0.93252
28741,-0.9004
28771,-0.81703
28801,-0.94071
28831,-0.96569
28861,-0.78129
28891,-0.86929
28921,-0.82434
28951,-0.78129
28981,-0.60681
29011,-0.60086
29041,-0.68088
29071,-0.63095
29101,-0.44523
29131,-0.60086
29161,-0.77428
29191,-0.80978
29221,-0.72654
29251,-1
29281,-0.72654
29311,-0.70021
29341,-0.62487
29371,-0.75355
29401,-0.67451
29431,-0.60086
29461,-0.75355
29491,-0.67451
29521,-0.78129
29551,-0.48773
29581,-0.72654
29611,-0.9004
29641,-1
29671,-0.87698
29701,-0.57735
29731,-0.75355
29761,-0.78129
29791,-0.78129
29821,-0.72654
29851,-0.80978
29881,-0.94896
29911,-1.1106
29941,-0.93252
29971,-0.97416
30001,-0.84656
30031,-1
30061,-0.75355
30091,-0.78129
30121,-0.90834
30151,-0.88473
30181,-0.75355
30211,-0.19438
30241,-0.72654
30271,-0.76733
30301,-0.72654
30331,-0.93252
30361,-0.94896
30391,-0.96569
30421,-1.0355
30451,-1.0913
30481,-1.2799
30511,-1.1504
30541,-0.80258
30571,-0.72654
30601,-0.78129
30631,-1.327
30661,-0.86166
30691,-1.0724
30721,-0.86929
30751,-0.80258
30781,-0.93252
30811,-0.9004
30841,-0.78129
30871,-0.81703
30901,-1.415
30931,-3.0777
30961,-2.9459
30991,-1.327
31021,-0.80978
31051,-0.68088
31081,-0.62487
31111,-0.73996
31141,-0.83169
31171,-1.1918
31201,-0.91633
31231,-0.9004
31261,-0.94071
31291,-1.0355
31321,-0.78834
31351,-1.0355
31381,-0.72654
31411,-0.86929
31441,-0.86166
31471,-0.94071
31501,-0.90834
31531,-0.99131
31561,-0.84656
31591,-0.60086
31621,-0.54296
31651,-0.78129
31681,-0.72654
31711,-0.8391
31741,-1.1504
31771,-0.88473
31801,-0.89253
31831,-0.78129
31861,-0.88473
31891,-0.8391
31921,-0.77428
31951,-0.62487
31981,-0.86929
32011,-0.75355
32041,-0.75355
32071,-0.67451
32101,-0.78834
32131,-0.93252
32161,-0.83169
32191,-0.9004
32221,-0.81703
32251,-0.73996
32281,-0.8391
32311,-1.1918
32341,-0.70021
32371,-0.78834
32401,-0.86929
32431,-0.86929
32461,-0.77428
32491,-0.72654
32521,-0.73323
32551,-0.72654
32581,-0.60086
32611,-0.62487
32641,-0.55431
32671,-0.67451
32701,-0.59494
32731,-0.53171
32761,-0.64941
32791,-0.66189
32821,-0.64941
32851,-0.79544
32881,-1
32911,-0.86929
32941,-0.9004
32971,-0.8391
33001,-0.78129
33031,-0.86929
33061,-0.64941
33091,-0.70673
33121,-0.64941
33151,-0.74674
